date,campaign,ad_id,spend
2019-02-20,14674745,37505230,43.770
2019-02-20,14674745,37505231,27.160
2019-02-20,14674745,37505232,2196.240
2019-02-20,14674745,37505233,4082.340
2019-02-20,14674745,37505234,52.100
2019-02-20,14674745,37505235,25.120
2019-02-20,14674835,37505406,9.550
2019-02-20,14674835,37505407,8.380
2019-02-20,14674835,37505408,10.750
2019-02-20,14674835,37505409,79.910
2019-02-20,14674835,37505410,8.490
2019-02-20,14674835,37505411,9.950
2019-02-20,14674926,37505541,0.000
2019-02-20,14674926,37505542,0.000
2019-02-20,14674926,37505543,0.000
2019-02-20,14674945,37505598,0.000
2019-02-20,14674945,37505599,210.000
2019-02-20,14674945,37505600,0.000
2019-02-20,14674945,37505601,0.000
2019-02-20,14674945,37505602,0.000
2019-02-20,14674945,37505603,0.000
2019-02-20,14674972,37505649,0.000
2019-02-20,14674972,37505650,0.000
2019-02-20,14674972,37505651,0.000
2019-02-20,14674981,37505660,0.000
2019-02-20,14674981,37505661,0.000
2019-02-20,14674981,37505662,140.000
2019-02-20,14674981,37505663,126.400
2019-02-20,14674981,37505664,0.000
2019-02-20,14674981,37505665,0.000
2019-02-20,14674997,37505693,0.000
2019-02-20,14674997,37505694,0.000
2019-02-20,14674997,37505695,0.000
2019-02-20,14674997,37505696,0.000
2019-02-20,14675019,37505737,0.000
2019-02-20,14675019,37505738,0.000
2019-02-20,14675019,37505739,0.000
2019-02-20,14675019,37505740,0.000
2019-02-20,14675019,37505741,0.000
2019-02-20,14675019,37505742,0.000
2019-02-20,14675019,37505743,0.000
2019-02-20,14675019,37505744,0.000
2019-02-20,14675023,37505756,0.000
2019-02-20,14675023,37505757,0.000
2019-02-20,14675037,37505772,0.000
2019-02-20,14675037,37505773,0.000
2019-02-20,14675037,37505774,0.000
2019-02-20,14675037,37505775,0.000
2019-02-20,14675051,37505815,0.000
2019-02-20,14675051,37505816,0.000
2019-02-20,14675051,37505817,0.000
2019-02-20,14675051,37505818,0.000
2019-02-20,14675051,37505819,0.000
2019-02-20,14675066,37505840,0.000
2019-02-20,14675066,37505841,0.000
2019-02-20,14675066,37505842,0.000
2019-02-20,14675066,37505843,0.000
2019-02-20,14675066,37505844,0.000
2019-02-20,14675066,37505845,0.000
2019-02-20,14675066,37505846,0.000
2019-02-20,14675066,37505847,0.000
2019-02-20,14675066,37505848,0.000
2019-02-20,14675066,37505849,0.000
2019-02-20,14675082,37505884,0.000
2019-02-20,14675082,37505885,0.000
2019-02-20,14675082,37505886,0.000
2019-02-20,14675082,37505887,0.000
2019-02-20,14675113,37505932,0.000
2019-02-20,14675113,37505933,0.000
2019-02-20,14675113,37505934,0.000
2019-02-20,14675113,37505935,0.000
2019-02-20,14675113,37505936,0.000
2019-02-20,14675113,37505937,0.000
2019-02-20,14675113,37505938,0.000
2019-02-20,14675113,37505939,0.000
2019-02-20,14675223,37506145,0.000
2019-02-20,14675223,37506146,140.000
2019-02-20,14675223,37506147,0.000
2019-02-20,14675244,37506183,0.000
2019-02-20,14675244,37506184,0.000
2019-02-20,14675244,37506185,0.000
2019-02-20,14675244,37506186,70.100
2019-02-20,14675244,37506187,0.000
2019-02-20,14675244,37506188,0.000
2019-02-20,14675258,37506204,0.000
2019-02-20,14675258,37506205,0.000
2019-02-20,14675258,37506206,0.000
2019-02-20,14675258,37506207,0.000
2019-02-20,14675285,37506246,0.000
2019-02-20,14675285,37506247,0.000
2019-02-20,14675285,37506248,0.000
2019-02-20,14675285,37506249,0.000
2019-02-20,14675285,37506250,0.000
2019-02-20,14675285,37506251,0.000
2019-02-20,14675285,37506252,0.000
2019-02-20,14675285,37506253,0.000
2019-02-20,14675303,37506271,0.000
2019-02-20,14675303,37506272,0.000
2019-02-20,14675303,37506273,0.000
2019-02-20,14675303,37506274,0.000
2019-02-20,14675303,37506275,0.000
2019-02-20,14675303,37506276,0.000
2019-02-20,14675303,37506277,0.000
2019-02-20,14675303,37506278,0.000
2019-02-20,14675318,37506293,0.000
2019-02-20,14675318,37506294,70.000
2019-02-20,14675336,37506319,0.000
2019-02-20,14675336,37506320,0.000
2019-02-20,14675336,37506321,0.000
2019-02-20,14675336,37506322,0.000
2019-02-20,14675353,37506352,0.000
2019-02-20,14675353,37506353,0.000
2019-02-20,14675353,37506354,0.000
2019-02-20,14675353,37506355,0.000
2019-02-20,14675353,37506356,0.000
2019-02-20,14675409,37506437,0.000
2019-02-20,14675409,37506438,0.000
2019-02-20,14675409,37506439,0.000
2019-02-20,14675409,37506440,0.000
2019-02-20,14675409,37506441,0.000
2019-02-20,14675409,37506442,0.000
2019-02-20,14675409,37506443,0.000
2019-02-20,14675409,37506444,0.000
2019-02-20,14675409,37506445,0.000
2019-02-20,14675419,37506456,0.000
2019-02-20,14675419,37506457,0.000
2019-02-20,14675419,37506458,0.000
2019-02-20,14675419,37506459,0.000
2019-02-20,14675442,37506484,140.000
2019-02-20,14675442,37506485,0.000
2019-02-20,14675442,37506486,0.000
2019-02-20,14675442,37506487,0.000
2019-02-20,14675442,37506488,0.000
2019-02-20,14675442,37506489,0.000
2019-02-20,14675442,37506490,0.000
2019-02-20,14675442,37506491,0.000
2019-02-20,14675747,37506982,213.870
2019-02-20,14675747,37506983,46.400
2019-02-20,14675747,37506984,266.700
2019-02-20,14675747,37506985,200.320
2019-02-20,14675836,37507142,131.860
2019-02-20,14675836,37507143,67.070
2019-02-20,14675836,37507144,110.030
2019-02-20,14675836,37507145,216.760
2019-02-20,14675852,37507167,56.520
2019-02-20,14675852,37507168,13.190
2019-02-20,14675852,37507169,82.880
2019-02-20,14675852,37507170,50.930
2019-02-20,14675855,37507173,96.930
2019-02-20,14675855,37507174,66.910
2019-02-20,14675855,37507175,90.000
2019-02-20,14675855,37507176,190.280
2019-02-20,14675949,37507352,63.620
2019-02-20,14675949,37507353,41.110
2019-02-20,14675949,37507354,3379.420
2019-02-20,14675949,37507355,6369.300
2019-02-20,14675949,37507356,70.890
2019-02-20,14675949,37507357,32.140
2019-02-20,14675950,37507358,9.010
2019-02-20,14675950,37507359,8.210
2019-02-20,14675950,37507360,9.300
2019-02-20,14675950,37507361,54.870
2019-02-20,14675950,37507362,8.700
2019-02-20,14675950,37507363,7.490
2019-02-20,14727171,37610844,0.000
2019-02-20,14727171,37610845,0.000
2019-02-20,14727171,37610846,0.000
2019-02-20,14727171,37610847,0.000
2019-02-20,14727171,37610848,0.000
2019-02-20,14727171,37610849,0.000
2019-02-20,14727171,37610850,0.000
2019-02-20,14727171,37610851,0.000
2019-02-20,14727171,37610852,0.000
2019-02-20,14727274,37611047,0.000
2019-02-20,14727274,37611048,0.000
2019-02-20,14727274,37611049,0.000
2019-02-20,14727274,37611050,0.000
2019-02-20,14727274,37611051,0.000
2019-02-20,14727274,37611052,0.000
2019-02-20,14727274,37611053,0.000
2019-02-20,14727274,37611054,0.000
2019-02-20,14727274,37611055,0.000
2019-02-20,14727327,37611159,0.000
2019-02-20,14727327,37611160,0.000
2019-02-20,14727327,37611161,0.000
2019-02-20,14727327,37611162,0.000
2019-02-20,14727327,37611163,0.000
2019-02-20,14727327,37611164,0.000
2019-02-20,14727327,37611165,0.000
2019-02-20,14727327,37611166,0.000
2019-02-20,14727327,37611167,0.000
2019-02-21,11484480,32631604,0.030
2019-02-21,11487692,32636732,12.370
2019-02-21,11487692,32636733,5.950
2019-02-21,11487745,32636813,18.670
2019-02-21,11488831,32638613,199.600
2019-02-21,11488835,32638620,0.000
2019-02-21,11491346,32641692,0.000
2019-02-21,11491395,32641769,0.000
2019-02-21,11491395,32641771,0.000
2019-02-21,11491429,32641825,0.000
2019-02-21,11531497,32701506,98.170
2019-02-21,11531515,32701525,95.950
2019-02-21,11531547,32701582,39.720
2019-02-21,11531557,32701599,80.120
2019-02-21,11532401,32702811,188.460
2019-02-21,11532402,32702815,122.110
2019-02-21,11545817,32721025,0.000
2019-02-21,11545831,32721042,108.900
2019-02-21,11545831,32721043,0.050
2019-02-21,11545842,32721061,163.200
2019-02-21,11581265,32784190,0.000
2019-02-21,11581265,32784191,0.000
2019-02-21,11581294,32784237,0.000
2019-02-21,11581294,32784238,0.000
2019-02-21,11582321,32785700,57.070
2019-02-21,11588413,32793136,0.000
2019-02-21,11597267,32805031,1414.970
2019-02-21,11597267,32805032,13609.730
2019-02-21,11597335,32805106,0.520
2019-02-21,11597335,32805107,356.930
2019-02-21,11597441,32805267,0.100
2019-02-21,11597520,32805357,0.030
2019-02-21,11597520,32805359,119.450
2019-02-21,11597520,32805360,1288.510
2019-02-21,11597756,32805640,0.000
2019-02-21,11661745,32877458,1561.570
2019-02-21,11661745,32877459,1543.820
2019-02-21,11661745,32877460,1561.360
2019-02-21,11661745,32877461,1550.010
2019-02-21,11661745,32877462,1547.630
2019-02-21,11661919,32877642,154.040
2019-02-21,11661919,32877643,138.170
2019-02-21,11661919,32877644,139.840
2019-02-21,11661919,32877645,149.650
2019-02-21,11661919,32877646,145.980
2019-02-21,11662162,32877939,29.330
2019-02-21,11662162,32877940,28.590
2019-02-21,11662162,32877941,27.970
2019-02-21,11662162,32877942,28.160
2019-02-21,11662162,32877943,27.130
2019-02-21,11662246,32878028,4.420
2019-02-21,11662246,32878029,3.770
2019-02-21,11662246,32878031,3.380
2019-02-21,11662246,32878032,4.530
2019-02-21,11795929,33082103,0.000
2019-02-21,11819050,33115441,0.000
2019-02-21,11819050,33115443,110.000
2019-02-21,11819050,33115444,0.000
2019-02-21,11819050,33115445,0.000
2019-02-21,11819050,33115446,0.000
2019-02-21,11819102,33115521,206.500
2019-02-21,11819166,33115609,0.000
2019-02-21,11823649,33121966,92.300
2019-02-21,11823649,33121967,1179.900
2019-02-21,11823649,33121968,320.900
2019-02-21,11823780,33122159,105.000
2019-02-21,11823861,33122295,0.000
2019-02-21,11823861,33122296,233.900
2019-02-21,11823861,33122297,55.000
2019-02-21,11823941,33122479,0.000
2019-02-21,12178676,33619957,130.240
2019-02-21,12178676,33619958,95.190
2019-02-21,12178711,33620004,49.730
2019-02-21,12178711,33620007,0.030
2019-02-21,12178750,33620049,19.570
2019-02-21,12178768,33620100,0.160
2019-02-21,12178768,33620101,30.290
2019-02-21,12190679,33640355,63.140
2019-02-21,12190732,33640453,0.110
2019-02-21,12190732,33640455,0.120
2019-02-21,12304034,33790845,0.150
2019-02-21,12304034,33790846,86.390
2019-02-21,12304034,33790847,866.000
2019-02-21,12304040,33790853,143.180
2019-02-21,12304040,33790854,151.810
2019-02-21,12304040,33790855,150.110
2019-02-21,12304040,33790857,145.750
2019-02-21,12304042,33790859,91.100
2019-02-21,12304042,33790861,0.000
2019-02-21,12304099,33790949,0.000
2019-02-21,12304110,33790966,0.170
2019-02-21,12314829,33808285,96.000
2019-02-21,12314829,33808286,0.000
2019-02-21,12317600,33813080,1735.680
2019-02-21,12317600,33813081,1172.530
2019-02-21,12317600,33813082,129.300
2019-02-21,12317617,33813111,83.800
2019-02-21,12317617,33813112,92.480
2019-02-21,12317617,33813113,0.050
2019-02-21,12435950,34000963,0.000
2019-02-21,12435950,34000966,0.000
2019-02-21,12501879,34122331,85.950
2019-02-21,12501909,34122385,22.350
2019-02-21,12501909,34122386,67.070
2019-02-21,12501942,34122426,0.170
2019-02-21,12501942,34122427,0.150
2019-02-21,12501957,34738345,69.600
2019-02-21,12501994,34122503,0.080
2019-02-21,12640362,34314826,0.000
2019-02-21,12696235,34398203,0.000
2019-02-21,12696296,34398274,0.160
2019-02-21,12696296,34398275,0.140
2019-02-21,12706263,34428355,0.010
2019-02-21,12706263,34428356,61.980
2019-02-21,12706263,34428357,52.010
2019-02-21,12706263,34428358,0.060
2019-02-21,12706273,34428369,0.090
2019-02-21,12706273,34428370,70.260
2019-02-21,12706273,34428371,0.010
2019-02-21,12706273,34428372,0.010
2019-02-21,12706432,34428602,0.010
2019-02-21,12706432,34428603,0.160
2019-02-21,12706449,34428634,39.220
2019-02-21,12706575,34428798,0.280
2019-02-21,12706583,34428810,0.010
2019-02-21,12795586,34571799,0.360
2019-02-21,12933542,34813476,0.000
2019-02-21,12933542,34813477,0.000
2019-02-21,12933542,34813479,55.000
2019-02-21,12933542,34813480,91.700
2019-02-21,13075378,35050646,0.140
2019-02-21,13075378,35050647,0.010
2019-02-21,13075378,35050648,0.130
2019-02-21,13075378,35050649,36.540
2019-02-21,13075378,35050650,0.010
2019-02-21,13075378,35050651,123.380
2019-02-21,13075378,35050652,75.460
2019-02-21,13075452,35050779,0.090
2019-02-21,13075452,35050780,72.480
2019-02-21,13075505,35050863,0.090
2019-02-21,13075505,35050867,12.220
2019-02-21,13075505,35050868,0.150
2019-02-21,13114036,35101915,0.010
2019-02-21,13114036,35101916,0.060
2019-02-21,13114036,35101917,0.010
2019-02-21,13114071,35101957,0.250
2019-02-21,13963174,36281779,0.060
2019-02-21,13963188,36281804,0.000
2019-02-21,13963207,36281834,0.000
2019-02-21,13963207,36281835,0.000
2019-02-21,13963207,36281836,0.000
2019-02-21,13963207,36281837,0.000
2019-02-21,13963207,36281838,0.000
2019-02-21,13964650,36385438,213.800
2019-02-21,13964650,36385442,41.780
2019-02-21,13964774,36385318,229.150
2019-02-21,13964774,36385330,103.180
2019-02-21,13964774,36385367,53.880
2019-02-21,13964791,36385484,87.490
2019-02-21,13964827,36284305,323.700
2019-02-21,13964902,36284399,0.000
2019-02-21,13964925,36284430,64.800
2019-02-21,13964944,36284452,0.000
2019-02-21,13964970,36284481,0.000
2019-02-21,13965213,36384628,90.100
2019-02-21,13965213,36384653,60.210
2019-02-21,13965213,36384669,50.330
2019-02-21,13965220,36384793,0.010
2019-02-21,13965248,36384575,148.150
2019-02-21,13965248,36384578,153.160
2019-02-21,13965248,36384605,50.090
2019-02-21,13965266,36384716,76.720
2019-02-21,13965291,36284903,12.240
2019-02-21,13965291,36284905,140.930
2019-02-21,13965335,36284996,66.050
2019-02-21,13965373,36285054,0.000
2019-02-21,13965391,36285079,0.000
2019-02-21,13965400,36285098,0.000
2019-02-21,13965400,36285099,0.000
2019-02-21,13965505,36285297,97.630
2019-02-21,13965505,36285298,161.500
2019-02-21,13965569,36285464,0.010
2019-02-21,13965677,36285647,0.000
2019-02-21,13965677,36285648,0.000
2019-02-21,13965677,36285649,0.000
2019-02-21,14008456,36367710,380.150
2019-02-21,14008456,36367711,514.040
2019-02-21,14008456,36367712,152.330
2019-02-21,14008599,36367888,463.040
2019-02-21,14034781,36405797,279.620
2019-02-21,14034781,36405798,45.150
2019-02-21,14034781,36405799,36.690
2019-02-21,14034781,36405800,17.550
2019-02-21,14034781,36405801,13.520
2019-02-21,14034821,36405875,357.300
2019-02-21,14034821,36405876,83.370
2019-02-21,14034821,36405877,0.000
2019-02-21,14034821,36405878,37.510
2019-02-21,14034821,36405879,20.940
2019-02-21,14292166,36819955,68.660
2019-02-21,14292166,36819957,64.390
2019-02-21,14292560,36820658,0.630
2019-02-21,14292647,36820790,0.020
2019-02-21,14292931,36821383,0.240
2019-02-21,14292931,36821384,0.290
2019-02-21,14292931,36821386,0.080
2019-02-21,14293207,36821752,101.910
2019-02-21,14293207,36821754,97.580
2019-02-21,14293210,36821758,9.670
2019-02-21,14293210,36821759,9.210
2019-02-21,14293232,36821793,1.360
2019-02-21,14293235,36821816,149.420
2019-02-21,14293237,36821818,0.290
2019-02-21,14293237,36821819,0.000
2019-02-21,14378168,36982332,232.970
2019-02-21,14378168,36982334,79.710
2019-02-21,14378182,36982415,15.000
2019-02-21,14378182,36982416,12.610
2019-02-21,14378200,36982517,11.170
2019-02-21,14378200,36982518,8.120
2019-02-21,14378200,36982519,22.990
2019-02-21,14378220,36982565,60.510
2019-02-21,14378267,36982634,50.070
2019-02-21,14378436,36982853,0.150
2019-02-21,14378436,36982854,33.470
2019-02-21,14378436,36982855,27.990
2019-02-21,14378436,36982903,60.130
2019-02-21,14378459,36982917,26.450
2019-02-21,14378459,36982918,83.030
2019-02-21,14378470,36982949,0.030
2019-02-21,14450374,37108858,24.290
2019-02-21,14450407,37108899,57.030
2019-02-21,14450541,37109155,0.010
2019-02-21,14450541,37109157,0.070
2019-02-21,14450541,37109158,0.020
2019-02-21,14450551,37109186,0.010
2019-02-21,14450551,37109187,0.140
2019-02-21,14491781,37164975,0.000
2019-02-21,14491781,37164978,0.000
2019-02-21,14491816,37165064,0.000
2019-02-21,14491816,37165066,0.000
2019-02-21,14492267,37165906,0.000
2019-02-21,14492373,37166144,0.000
2019-02-21,14492373,37166146,0.000
2019-02-21,14492373,37166147,0.000
2019-02-21,14492373,37166148,0.000
2019-02-21,14590957,37360379,0.050
2019-02-21,14674745,37505230,0.140
2019-02-21,14674745,37505231,27.540
2019-02-21,14674745,37505232,285.430
2019-02-21,14674745,37505233,696.320
2019-02-21,14674745,37505235,0.010
2019-02-21,14674835,37505409,804.370
2019-02-21,14674835,37505411,0.020
2019-02-21,14674926,37505542,0.000
2019-02-21,14674945,37505599,0.000
2019-02-21,14674945,37505600,0.000
2019-02-21,14674945,37505602,0.000
2019-02-21,14674981,37505661,0.000
2019-02-21,14674981,37505662,0.000
2019-02-21,14674981,37505663,0.000
2019-02-21,14674981,37505664,0.000
2019-02-21,14674997,37505694,0.000
2019-02-21,14674997,37505695,0.000
2019-02-21,14674997,37505696,0.000
2019-02-21,14675019,37505737,0.000
2019-02-21,14675019,37505738,0.000
2019-02-21,14675019,37505739,0.000
2019-02-21,14675019,37505740,0.000
2019-02-21,14675019,37505741,0.000
2019-02-21,14675019,37505742,0.000
2019-02-21,14675019,37505743,0.000
2019-02-21,14675019,37505744,0.000
2019-02-21,14675023,37505757,0.000
2019-02-21,14675037,37505772,0.000
2019-02-21,14675037,37505773,0.000
2019-02-21,14675037,37505774,0.000
2019-02-21,14675037,37505775,0.000
2019-02-21,14675051,37505815,0.000
2019-02-21,14675051,37505816,0.000
2019-02-21,14675051,37505817,0.000
2019-02-21,14675051,37505818,0.000
2019-02-21,14675051,37505819,0.000
2019-02-21,14675066,37505840,0.000
2019-02-21,14675066,37505841,0.000
2019-02-21,14675066,37505842,0.000
2019-02-21,14675066,37505845,0.000
2019-02-21,14675066,37505846,0.000
2019-02-21,14675066,37505849,0.000
2019-02-21,14675082,37505884,0.000
2019-02-21,14675082,37505885,0.000
2019-02-21,14675082,37505886,0.000
2019-02-21,14675082,37505887,0.000
2019-02-21,14675113,37505932,140.000
2019-02-21,14675113,37505933,0.000
2019-02-21,14675113,37505934,0.000
2019-02-21,14675113,37505935,0.000
2019-02-21,14675113,37505936,0.000
2019-02-21,14675113,37505937,0.000
2019-02-21,14675113,37505938,0.000
2019-02-21,14675113,37505939,0.000
2019-02-21,14675223,37506145,0.000
2019-02-21,14675223,37506146,0.000
2019-02-21,14675223,37506147,0.000
2019-02-21,14675244,37506184,0.000
2019-02-21,14675244,37506185,0.000
2019-02-21,14675244,37506186,0.000
2019-02-21,14675244,37506187,0.000
2019-02-21,14675258,37506206,0.000
2019-02-21,14675285,37506252,140.000
2019-02-21,14675303,37506271,0.000
2019-02-21,14675303,37506272,0.000
2019-02-21,14675303,37506277,0.000
2019-02-21,14675336,37506319,0.000
2019-02-21,14675336,37506320,0.000
2019-02-21,14675336,37506321,0.000
2019-02-21,14675353,37506352,0.000
2019-02-21,14675409,37506437,0.000
2019-02-21,14675409,37506439,0.000
2019-02-21,14675409,37506440,0.000
2019-02-21,14675409,37506443,0.000
2019-02-21,14675409,37506444,0.000
2019-02-21,14675409,37506445,0.000
2019-02-21,14675419,37506458,0.000
2019-02-21,14675442,37506487,0.000
2019-02-21,14675442,37506489,0.000
2019-02-21,14675442,37506490,0.000
2019-02-21,14675747,37506982,175.380
2019-02-21,14675747,37506983,68.600
2019-02-21,14675747,37506984,254.020
2019-02-21,14675747,37506985,386.690
2019-02-21,14675836,37507142,146.700
2019-02-21,14675836,37507143,96.810
2019-02-21,14675836,37507144,148.930
2019-02-21,14675836,37507145,260.690
2019-02-21,14675852,37507167,58.580
2019-02-21,14675852,37507169,91.190
2019-02-21,14675852,37507170,107.870
2019-02-21,14675855,37507173,119.060
2019-02-21,14675855,37507175,131.010
2019-02-21,14675855,37507176,227.300
2019-02-21,14675949,37507352,17.410
2019-02-21,14675949,37507353,0.140
2019-02-21,14675949,37507354,290.780
2019-02-21,14675949,37507355,848.480
2019-02-21,14675949,37507356,15.900
2019-02-21,14675949,37507357,14.340
2019-02-21,14675950,37507361,1539.190
2019-02-21,14675950,37507362,0.010
2019-02-21,14727171,37610845,0.000
2019-02-21,14727171,37610846,0.000
2019-02-21,14727171,37610847,0.000
2019-02-21,14727171,37610848,0.000
2019-02-21,14727171,37610849,0.000
2019-02-21,14727171,37610851,0.000
2019-02-21,14727274,37611047,0.000
2019-02-21,14727274,37611049,0.000
2019-02-21,14727274,37611054,0.000
2019-02-21,14727274,37611055,0.000
2019-02-21,14727327,37611160,0.000
2019-02-21,14727327,37611161,0.000
2019-02-21,14727327,37611162,0.000
2019-02-21,14727327,37611163,0.000
2019-02-21,14727327,37611164,0.000
2019-02-21,14727327,37611166,0.000
2019-02-22,11487692,32636732,20.010
2019-02-22,11487692,32636733,7.830
2019-02-22,11487745,32636813,9.890
2019-02-22,11488831,32638613,0.000
2019-02-22,11488835,32638620,0.000
2019-02-22,11531497,32701506,106.620
2019-02-22,11531515,32701525,119.650
2019-02-22,11531547,32701582,33.390
2019-02-22,11531557,32701599,62.890
2019-02-22,11532401,32702811,235.520
2019-02-22,11532402,32702815,94.140
2019-02-22,11545831,32721042,67.920
2019-02-22,11545842,32721061,0.000
2019-02-22,11582321,32785700,74.990
2019-02-22,11597267,32805031,1288.190
2019-02-22,11597267,32805032,12018.260
2019-02-22,11597335,32805107,65.110
2019-02-22,11597520,32805359,52.450
2019-02-22,11597520,32805360,548.420
2019-02-22,11661745,32877458,345.120
2019-02-22,11661745,32877459,358.040
2019-02-22,11661745,32877460,356.570
2019-02-22,11661745,32877461,351.030
2019-02-22,11661745,32877462,342.790
2019-02-22,11661919,32877642,55.900
2019-02-22,11661919,32877643,57.930
2019-02-22,11661919,32877644,55.470
2019-02-22,11661919,32877645,52.090
2019-02-22,11661919,32877646,59.630
2019-02-22,11662162,32877939,14.690
2019-02-22,11662162,32877940,14.570
2019-02-22,11662162,32877941,14.980
2019-02-22,11662162,32877942,14.740
2019-02-22,11662162,32877943,16.480
2019-02-22,11795929,33082100,68.500
2019-02-22,11819050,33115441,0.000
2019-02-22,11819050,33115443,110.000
2019-02-22,11819102,33115521,306.200
2019-02-22,11819166,33115609,0.000
2019-02-22,11823649,33121966,0.000
2019-02-22,11823649,33121967,1166.900
2019-02-22,11823649,33121968,0.000
2019-02-22,11823780,33122159,167.300
2019-02-22,11823861,33122295,0.000
2019-02-22,11823861,33122296,0.000
2019-02-22,11823861,33122297,0.000
2019-02-22,12178676,33619957,89.480
2019-02-22,12178676,33619958,42.610
2019-02-22,12178711,33620004,27.790
2019-02-22,12178750,33620049,9.650
2019-02-22,12178768,33620101,11.530
2019-02-22,12190679,33640355,28.150
2019-02-22,12304034,33790846,49.700
2019-02-22,12304034,33790847,421.750
2019-02-22,12304040,33790853,36.500
2019-02-22,12304040,33790854,38.230
2019-02-22,12304040,33790855,35.060
2019-02-22,12304040,33790857,37.340
2019-02-22,12304042,33790859,64.900
2019-02-22,12314829,33808285,95.400
2019-02-22,12317600,33813080,1569.550
2019-02-22,12317600,33813081,1386.610
2019-02-22,12317600,33813082,137.850
2019-02-22,12317617,33813111,36.370
2019-02-22,12317617,33813112,33.280
2019-02-22,12435950,34000963,188.700
2019-02-22,12501879,34122331,52.210
2019-02-22,12501909,34122385,47.840
2019-02-22,12501909,34122386,45.600
2019-02-22,12501957,34738345,45.660
2019-02-22,12706263,34428356,28.790
2019-02-22,12706263,34428357,31.970
2019-02-22,12933542,34813479,0.000
2019-02-22,12933542,34813480,0.000
2019-02-22,13075378,35050649,22.000
2019-02-22,13075378,35050651,39.120
2019-02-22,13075378,35050652,37.390
2019-02-22,13075452,35050780,32.230
2019-02-22,13075505,35050867,8.330
2019-02-22,13963188,36281804,0.000
2019-02-22,13964650,36385438,101.600
2019-02-22,13964650,36385442,18.540
2019-02-22,13964774,36385318,131.730
2019-02-22,13964774,36385330,52.610
2019-02-22,13964774,36385367,35.260
2019-02-22,13964791,36385484,33.580
2019-02-22,13964827,36284305,157.760
2019-02-22,13964902,36284399,0.000
2019-02-22,13964925,36284430,0.000
2019-02-22,13964944,36284452,0.000
2019-02-22,13964970,36284481,0.000
2019-02-22,13965213,36384628,21.680
2019-02-22,13965213,36384653,11.000
2019-02-22,13965213,36384669,17.740
2019-02-22,13965248,36384575,63.670
2019-02-22,13965248,36384578,41.810
2019-02-22,13965248,36384605,24.520
2019-02-22,13965266,36384716,23.460
2019-02-22,13965291,36284903,11.130
2019-02-22,13965291,36284905,73.270
2019-02-22,13965335,36284996,25.210
2019-02-22,13965400,36285098,0.000
2019-02-22,13965505,36285297,60.090
2019-02-22,13965505,36285298,84.200
2019-02-22,14008456,36367710,60.070
2019-02-22,14008456,36367711,37.220
2019-02-22,14008456,36367712,26.270
2019-02-22,14008599,36367888,45.000
2019-02-22,14034781,36405797,77.330
2019-02-22,14034781,36405798,21.470
2019-02-22,14034781,36405799,26.020
2019-02-22,14034781,36405800,9.200
2019-02-22,14034781,36405801,10.070
2019-02-22,14034821,36405875,527.960
2019-02-22,14034821,36405876,58.260
2019-02-22,14034821,36405878,56.260
2019-02-22,14034821,36405879,20.760
2019-02-22,14292166,36819955,20.360
2019-02-22,14292166,36819957,14.300
2019-02-22,14293207,36821752,14.320
2019-02-22,14293207,36821754,9.680
2019-02-22,14293210,36821758,10.190
2019-02-22,14293210,36821759,9.460
2019-02-22,14293213,36821762,0.000
2019-02-22,14293235,36821816,359.940
2019-02-22,14293237,36821818,0.000
2019-02-22,14378168,36982332,405.940
2019-02-22,14378168,36982334,181.290
2019-02-22,14378182,36982415,24.510
2019-02-22,14378182,36982416,18.380
2019-02-22,14378200,36982517,14.730
2019-02-22,14378200,36982518,10.630
2019-02-22,14378200,36982519,53.320
2019-02-22,14378220,36982565,76.870
2019-02-22,14378267,36982634,47.710
2019-02-22,14378436,36982854,36.860
2019-02-22,14378436,36982855,29.600
2019-02-22,14378436,36982903,62.080
2019-02-22,14378459,36982917,25.110
2019-02-22,14378459,36982918,118.780
2019-02-22,14450374,37108858,18.490
2019-02-22,14450407,37108899,50.950
2019-02-22,14674745,37505231,27.540
2019-02-22,14674745,37505232,39.500
2019-02-22,14674745,37505233,93.850
2019-02-22,14674835,37505409,116.330
2019-02-22,14675409,37506445,140.000
2019-02-22,14675747,37506982,24.230
2019-02-22,14675747,37506983,13.050
2019-02-22,14675747,37506984,85.430
2019-02-22,14675747,37506985,63.170
2019-02-22,14675836,37507142,127.060
2019-02-22,14675836,37507143,71.740
2019-02-22,14675836,37507144,154.120
2019-02-22,14675836,37507145,260.290
2019-02-22,14675852,37507167,7.840
2019-02-22,14675852,37507169,30.320
2019-02-22,14675852,37507170,15.750
2019-02-22,14675855,37507173,102.570
2019-02-22,14675855,37507175,116.740
2019-02-22,14675855,37507176,213.810
2019-02-22,14675949,37507352,11.660
2019-02-22,14675949,37507354,18.060
2019-02-22,14675949,37507355,31.750
2019-02-22,14675949,37507356,11.240
2019-02-22,14675949,37507357,13.620
2019-02-22,14675950,37507361,71.270
2019-02-23,11487692,32636732,14.920
2019-02-23,11487692,32636733,9.650
2019-02-23,11487745,32636813,11.590
2019-02-23,11488831,32638613,0.000
2019-02-23,11488835,32638620,0.000
2019-02-23,11531497,32701506,57.450
2019-02-23,11531515,32701525,45.630
2019-02-23,11531547,32701582,36.560
2019-02-23,11531557,32701599,59.160
2019-02-23,11532401,32702811,96.630
2019-02-23,11532402,32702815,87.480
2019-02-23,11545831,32721042,55.460
